	comment	label	label_id
4594	انقدر شور بود که قابل خوردن نبود	SAD	1
4595	هیچوقت از زمان ارسال راضی نیستم چه تو ماه رمضان چه حالت معمولی بیش از یکساعت طول میکشه و این قابل هضم نیست غذایی که همه رستورانها تو نیم ساعت آماده و ارسال میکنن بیشتر از یکساعت طول بکشه و رستوران هم دوتا خیابان باهات فاصله داشته باش تازه اگرم زمان میخوره یکساعت و ده دقیقه میزارن یکساعت و نه دقیقه میگذره دقیقه آخر میرسونن	SAD	1
4596	بسیار عالی سریع و مطمئن هستم،،،،	HAPPY	0
4597	کیفیت غذا خوب بود، اما بیشتر از ۱ ساعت و ۱۵ دقیقه زمان برد که یک عدد پیتزا و دوتا موهیتو برسه دستم، واقعا زمان ارسال زیاد بود	SAD	1
4598	فوق العاده از دوستان خواهش میکنم حمایت کنید واقعا مدیریت با ادب و شیرینی عالی نه خیلی شیرین نه خیلی بی مزه فوق العاده	HAPPY	0
4599	درکمال تعجب پیتزا بدون سس ارسال شده بود. پیتزا بسییییا یخ و سرد بود. پیک کاملا بی تربیت بود	SAD	1
4600	بیف هات داگ خیلی خوب بود.	HAPPY	0
4601	از وقتی که سفارش دادم تا بدستم رسید یک ساعت و نیم طول کشید اما کیفیت عالی بود برای همین یک ستاره کم می‌کنم	HAPPY	0
4602	منظم‌ترین و خوش اخلاق‌ترین مثل همیشه	HAPPY	0
4603	خیلی اذیت شدم برای سفارش چندین بار تماس گرفتم، اخرش هم اشتباه فرستادن	SAD	1
4604	کیفیت غذا خوب بوده و به موقع تحویل داده شد …اما غذا نسبت به قیمت میتونست بزرگتر باشه و همچنین درمورد سالاد سزار	SAD	1
4605	طراحی بسته بندی خیلی خوبه اما موقع تحویل، جعبه له شده و شکل غذا بهم ریخته بود. اگر پول پیک میگیرید کنترل کنید که درست تحویل بدن.	SAD	1
4606	اصلا راضی نبودم دوتا گاز ردم انداختم دور انقدر توشو ‌با مواد پر کرده بودین که نمیشد ساندویچو‌دست گرفت مواد توشم‌فوق العاده بی مزه بود دریغ از یه ذره نمک انگار غذای مریض بود	SAD	1
4607	متاسفانه کیفیت غذا خوب نبود. انقدر چرب بود که نمیشد خورد.	SAD	1
4608	فوق العاده بود. دست شما درد نکنه	HAPPY	0
4609	فوق العاده، اجناس تازه در بسته بندى شیک و مرتب	HAPPY	0
4610	به نظرم یادشون رفته بود به مرغ نمک و ادویه بزنن، کاملا بی مزه، واقعا بی مزه	SAD	1
4611	خیلی خوشمزه بود مرسی	HAPPY	0
4612	پیتزا واقعا خوب بود و وقتی گفته بودم پنیره بیشتری برای من بریزید، ریخته بودن. ممنون	HAPPY	0
4613	کیفیت غذا و سالاد نسبت به قبل خیلی کمتر شده	SAD	1
4614	مثل همیشه بسیار عالی بود. یکی از اقلام ایرادی داشت که بلافاصله پیگیری کردند و عودت داده شد.	HAPPY	0
4615	لذت بردم.. خیلی عالی و خوشمزه بود ممنون	HAPPY	0
4616	بعد از تاخیر طولانی در رسیدن غذا، سس‌ها در بسته‌ی کاغذی ریخته بود و حتی باعث پاره شدن بسته‌بندی شده بود. و غذاها به حدی سرد شده بود که انگار از یخچال بیرون آورده باشن و تحویل داده باشن. شاید اگه اونقدر سرد نبودن خوشمزه می‌بودن. ولی غذای به اون سردی اصلا خوشمزه نبود.	SAD	1
4617	تاخیر در تحویل مخالف با زمان اعلامی.	SAD	1
4618	ناتلی مثل همیشه عالی بود	HAPPY	0
4619	عالی گرم و تازه و سریع	HAPPY	0
4620	واقعا ناراضی بودم نمیدونم شما به همبرگری که ۴ تا تیکه ریز قارچ روش باشه میگید قارچ برگر یا نه ولی من نمیگم، همبرگر در خوشبینانه‌ترین حالت ۱۵٪ بود و تقریبا سوخته بود، ضمن اینکه پیک رستوران به من اعلام کرد از این به بعد غذاهارو باید بیاید دم در تحویل بگیرید و ما نمیاریم تحویل بدیم بهتون. این آخرین سفارش من از رستوران گلها بود.	SAD	1
4621	یه موادی داخلش بود که خیلی خیلی ترشش کرده بود. خیلی بد مزه بود. افتضاح بود	SAD	1
4622	تعداد نان کم بوده	HAPPY	0
4623	پیتزا خوب بود زمان رسیدن غذا خوب ولی متاسفانه سیب زمینی بی کیفیت، نپخته و در بسته بندی خیس شده بود	SAD	1
4624	خوشمزه بود فقط سرد بود	HAPPY	0
4625	ممنون خیلی سریع بهم رسوندن	HAPPY	0
4626	جوجه کباب کاملا خام و نپخته بود	SAD	1
4627	من پیتزا سبزیجات، نوستالژی و آلفردو سفارش داده بودم. همه پیتزاها بی مزه و بد مزه بود به غیر از آلفردو. مرغ سوخاری‌ها خیلی خیلی خیلی خیلی خیلی بد بود، مونده بود و مزه موندگی می‌داد!!!!!	SAD	1
4628	همیشه سفارشم سریع و به موقع ارسال میشه. ممنون	HAPPY	0
4629	یک ساعت و ۴۰ دقیقه طول کشید تا برسد. خدا میدونه ولی فکر میکنم کلا یادشون رفته بود. واقعا خجالت داره با این امتیاز بالا!!	SAD	1
4630	بسته بندی و کیفیت مواد خوب بود اما متاسفانه خوشمزه نبود! انگار اصلا ماکارونی و قورمه سبزی نبودن!!! حجم غذا هم نسبت به قیمت خیلی کم بود و فکر میکنم بیشتر هزینه بابت بسته بندی شده بود تا طعم غذا	SAD	1
4631	به جای شیر کم چرب، ماست کم چرب پاژن تحویل دادند. در حالی که حتی در فاکتور اصلی یک قلم ماست و یک قلم شیر موجود بود. الان ۲ تا ماست تحویل گرفتم	SAD	1
4632	از غذا عکس گرفتم انگارپیتزا رو از تنور در اوردن سروته گذاشتن رو در جعبه پیتزا با تکون فراوون رسوندن به مشتری. غذا تکه تکه کلن هم پنیرش به در جعبه پیتزا چسبیده بود	SAD	1
4633	پیتزا معمولی بود تصور میکردم باید خیلی بهتر باشه مزش اما کالا معمولی بود. به جاش سالادها عالی بودن. ممنون	HAPPY	0
4634	دلیوری و بسته‌بندی واقعا عالی بود. به خصوص ایده لیوان یک بار مصرف همراه نوشابه. پیک هم بسیار مودب بود.	HAPPY	0
4635	کیفیت کیک عالی بود فقط زمان رسیدن با تاخیر بود	HAPPY	0
4636	۷ هزار تومان هزینه اضافه گرفتن. پیتزای له شده تحویل دادن	SAD	1
4637	آیس بادوم زمینی خیلی شیرین بود البته این سلیقه منه. کلا طعم‌ها متوسط بود اما از بسته بندی راضی بودم و اینکه تو این هوا آیس پک‌ها سالم و خوب رسیدن.	HAPPY	0
4638	من هر وقت از پیتزا سیب سفارش دادم ٢ ساعت طول کشید بیاره	SAD	1
4639	بسته ٥٠٠گرمی سوهان فلزی بسته مقوایی فرستاده شد خوب اگه ندارید عکس بسته بندی که موجود هست رو بفرستیدآدم بدونه چی میخره برا هدیه و بسته بندی‌های موارد کتابی رو هم بیشتر اشاره شه طرح خاتم و در دار بودن رو خیلی جا‌ها اشاره کردن ادم فکر میکنه همینه بعد تو یه مورد که نوشتن فقط کتابی یه بسته بندی مقوایی زشت از آب در میاد	SAD	1
4640	ممنون از زحماتتون با اینکه در محدوده سرویس دهی شما نبودیم اما زحمت ارسال رو کشیدید و من بسیار ممنونم امیدوارم باز هم از غذاهای خوشمزتون بخورم	HAPPY	0
4641	تاخیر بیش از حد. کباب‌ها سرد و بی کیفیت. برای دو پرس خوراک و جوجه فقط یک بسته نون کوچک گذاشتن.	SAD	1
4642	سلام و خسته نباشید توی منوتون زدید ۶-۸ نفر بعد به زور اندازه ۴ نفر میشه خیلی برامون عجیب بود این اندازه به این کوچیکی: //	SAD	1
4643	روی جعبه پیتزاها بنویسه کدوم چی هست!!!	HAPPY	0
4644	خوشمزه و فوق العاده بود دستتون درد نکنه. فقط یه سوال چرا پیگر رو از منو حذف کردین من پیگر خیلی دوس داشتم) -:	HAPPY	0
4645	من دو تا تارت توت فرنگی سفارش داده بودم. اول اینکه فقط یک تارت فرستادن دوم اینکه تارت توت فرنگی نبود و سوم اینکه تارت به هیچ وجه خوشمزه نبود. کروسان شکلاتی هم مثل همیشه نبود و مقدار شکلاتش خیلی کم بود	SAD	1
4646	به نسبت قیمت بد نبود ولی عالی هم نبود میشه گفت معمولی	HAPPY	0
4647	غدا کاملا سرد بود	SAD	1
4648	تا حالا کیفیت اقلام خوب بود. تاریخ نون فقط برا ۱۹ ام بود امروز ۲۱ امه و تا ۲۳ ام انقضاشه. در کل خوب بود.	HAPPY	0
4649	متاسفانه هیچ طعم خاصی در سفارش نبود به نظرم از جاهایی که پول خوب میگیرن ولی غذا مناسب تحویل نمی‌دن	SAD	1
4650	من صابون بچه سه تایی جانسون (۳۰۰ گرم) سفارش دادم، برام صابون تکی جانسون (۱۰۰ گرم) رو فرستادن.	HAPPY	0
4651	مثل همیشه غذای خوب و تاخیر فراوان!	HAPPY	0
4652	غذا گرم بود. ا. ر زمان رسیدن سفارش کاهش پیدا کنه. عالیه	HAPPY	0
4653	تو منو نوشته این مورد شامل ۶ تیکه ست ولی وقتی فرستادن ۴ تیکه بود	SAD	1
4654	میت لاور بسیار خشک بود هات داگم از کیفیت پایینی برخوردار بود	SAD	1
4655	کیفیت مواد استفاده شده جالب نبود اصلا	HAPPY	0
4656	طعم پیتزاها خیلی خوشمزه بود. نوشابه خانوا ده بسیار خنک و عالی بود. خیلی سریع به دستم رسید. ممنون از تیاکو	HAPPY	0
4657	اقا من مشتری دائم این مجموعه شدم عالی بود خیلی خوشمزه بود منکه سر کباب با دوستم دعوام شد	HAPPY	0
4658	مرغ سوخاری انگار تو روغن کهنه پخته شده بود یا زیادی سرخ شده بود، کیفیتش افت کرده بود	SAD	1
4659	خیلی تازه بودوسریع ممنون	HAPPY	0
4660	شیر موز پسته فاقد شیر بود بستنی پسته بود کیفیت بستنی پایین	SAD	1
4661	کل شیرینی برگشته بود تو جعبه و خورد شده بود	SAD	1
4662	من هات داگ سفارش داده بودم بعد از نیم ساعت، ساعت ۱۱:۳۰ شب بهم زنگ زدن گفتن دستگاه هات داگمون ایراد داره یا کنسل کنید یا چیز دیگه سفارش بدین، خوب اینو همون موقع که غذا سفارش دادم بهم میگفتین. آخه ساعت یازده و نیم شب دیگه کجا میشه سفارش غذا داد اونم شب عاشورا مجبور شدم همبرگر سفارش بدم که اونم اصلا خوب نبود گوشتش هیچ طمعی نداشت و خیلی هم دیر رسید	SAD	1
4663	غذا وقتی به دست مارسید سرد بود و به خاطر همین از کیفیت غذا بسیار بد بود اما در کل همیشه از این فست فودی غذا میگرفتیم خوب بود اما این دفعه خیلی بد بود	SAD	1
4664	با توجه به درخواست بنده در قسمت توضیحات در جهت عدم استفاده از پنیر و سس در برگر ولی توجهی نشد	SAD	1
4665	شباهتی به تصویر نداشت و کیفیت خیلی خوب نبود	SAD	1
4666	خیلی خوشمزه بود اما به شدت چرب بود یه بند انگشت روش روغن بود چرا اخه؟!!!!!!!!!	SAD	1
4667	بسته بندی‌ها خیلی سرسری و بددن فکر بود. هرکدام از سفارشات بدون کیسه یا پاکت تحویل داده شد. ولی در کل خوب بود. ممنون.	HAPPY	0
4668	ده دقیقه‌ای رسید، باورم نمیشه! خیلی هم خوشمزه بود	HAPPY	0
4669	با وجود اینکه شخصا هم تماس گرفتم و تاکید کردم چون از محل کارم سفارش می‌دهم، زمان رسیدن غذابا همراه خودم تماس گرفته شود و برای مسئولین حراست محل کارم مشکلی ایجاد نشود. با این وجود، این کار انجام نشد و همکارانم با من تماس گرفتند. این مرتبه‌ی دوم بود که این مشکل پیش آمد و با وجود رضایت از کیفیت غذای باروژ، به دلیل سرویس نامناسب، از این رستوران خرید مجدد نخواهم کرد.	SAD	1
4670	هزینه ارسال اسنپ اکسپرس برای این قنادی بسیار بالا و غیر منطقی است. من از قنادی‌های دورتر از این با هزینه خیلی کمتری سفارش میدم. در صورتی که این قنادی پیاده با من ۵ دقیقه فاصله داره!!!	HAPPY	0
4671	به جای اب انبه اب سیب فرستادن!	SAD	1
4672	گوشت‌ها یکی یدونه اندازه مشت بود بخاطر بزرگ بودن اصلا نپخته بود و شبیه استیک شده بود زحمت خورد کردم ندادن بخودشون	SAD	1
4673	کیفیت پیتزاها به شدت پایین اومده	SAD	1
4674	ممنون , همه چی عالی بود	HAPPY	0
4675	خیلیییییی خوب بود. بسته بندی، چنگال‌ها، مزه و ظاهر، …:) فقط توضیحات غذا ذکر کنین چه موادی داره که عالی میشه	HAPPY	0
4676	غذا کاملا سرد به دستم رسید.	SAD	1
4677	مث پرپروک قدیم نیست	SAD	1
4678	سیب زمینی خمیر شده بود. یه غذای درهم برهم و من دراوردی!	SAD	1
4679	بسته بندی در طول مسیر دچار اسیب شده بود و از اونجاییکه اجیل هدیه بود به مشکل برخوردم.	SAD	1
4680	۱کیلو نبود ۱۰تا دونه رو نامرتب انداخته بودن تو جعبه بدون چیدمان همه خامه‌ها رو هم رفته بودم انداختم دور یه ذره احترام قائل شین برای مشتری	SAD	1
4681	گرم و خوشمزه بود و خیلی زود به دستم زسید. عااااالی بووووود …. مشتریتون شدم	HAPPY	0
4682	همه چی عالی بود هم غذا گرم بود و هم طعم غذا خیلی خوب بود. ممنون	HAPPY	0
4683	همه چی عالی بود فقط سس هایی که فرستاده بودن خوشمزه نبودن.	HAPPY	0
4684	سلام خسته نباشید. همه چی بسیار عالیی بود.. ممنون …	HAPPY	0
4685	با توجه به فاصله رستوران تا محل سفارش، با تاخییر بسیار زیادی همراه بود و وقتی هم غذا رسید به شدت سرد و از ریخت و قیافه افتاده بود. و مطمنا هیچ وقت از دکتر پیتزا هیچ سفارشی نمیدم.	SAD	1
4686	سس مخصوص اکبر جوجه که دلیل اصلی سفارش من است این دفعه توی بسته بندی غذا نبود. به علت تکان‌های خیلی زیاد گاز نوشابه به محض باز شدن به بیرون ریخت	SAD	1
4687	خیلی خوب بود فقط من آچما پنیری خواستم برام پنیری و سبزی فرستادید البته خوشمزه بود.	HAPPY	0
4688	غذا مجموعا خوب و قابل قبول بود نکته اصلی برخورد محترمانه و با وقار پیک بود واینکه تعصب و وابستگی خاصی به محل کار خودش داشت جدا ایشان شایسته تقدیر و توجه بیشتر است ممنون	HAPPY	0
4689	پیک که سفارش ما رو اورد خیلی بداخلاق بود میگفت من تنها نمیتونم جنس بیارم بالا	SAD	1
4690	چرا نباید قاشق و چنگال یک بار مصرف با سفارش غذا ارسال بشه؟!	SAD	1
4691	سرد بودن غذا و تاخیر زیاد	SAD	1
4692	من از منوی بگیر و بپز سغارش داده بودم ولی پخته برام آوردن	SAD	1
4693	بسیار سریع ارسال شد و خیلی هم کیفیت عالی داشت فقط ای کاش یه کمی برنجش بیشتر بود	HAPPY	0
4694	تأخیر خیلی زیاد بود و غذا کاملا سرد	SAD	1
4695	سفارش من استیک بود اما کالباس آمد	SAD	1
4696	خیلی دیر آورده بود غذا سرد شده بود	SAD	1
4697	متاسفانه غذا یک ساعت و ۳۵دقیقه طول کشید تا بدستم برسه، روی پیتزا چیپس ریخته بودن که داخل فر کلا سوخته بود، غذا سرد شده بود، بیش از این از پیتزا سیب توقع داشتم ومتاسف شدم.	SAD	1
4698	برخلاف همیشه ایندفعه نون خشک شده رو برام اوردین. اصلا راضی نبودم. درسته که نون باید سرد بشه بعدش توی پلاستیک تحویل پیک داده بشه ولی نباید بذارینش خشک بشه!! حیف پولی که دادم امروز!	SAD	1
4699	کیفیت غذا مثل گذشته نیست.	SAD	1
4700	همه‌ی شیرینی بهم خورده و و تیکه هاش افتاده بود تو جعبه و خورد شده بود!!! چه وضع شیرینی اوردنه اخه	SAD	1
4701	نسبت به فست فود‌های منطقه بهترن	HAPPY	0
4702	در کل خوب بود ولی سیب زمینی در سوخاری واقعا بی کفیت بود	HAPPY	0
4703	لطفا قیمت درج شده روی محصول با قیمت تعیین شده در سایت چک شود و همخوانی داشته باشد در خرید انجام شده دو فقره از محصولات با قیمت تعیین شده توسط سوپر مارکت تفاوت داشتند	SAD	1
4704	عالی بدون نقص فط تاریخ پنیرش خیلی نزدیکه یکم تاریخ دار بفرستید ماام راحت مصرف کنیم	HAPPY	0
4705	کارشون عالیه فقط دیر رسید و پول پیک زیاده برای دو تا کوچه ۵۵۰۰	HAPPY	0
4706	کیفیت نان خوب ولى کیفیت هات داگ پایین بود	SAD	1
4707	شیرینی‌تر میکس سفارش دادم که در عکس دیدم ولی متاسفانه چیز دیگه‌ای اوردن و همه بهم فشرده	SAD	1
4708	همیشه گرم و عالی میرسید اما این دومین باری بود که سرد و زیاد جالب نبود ولی در هر حال همچنان از همین جا سفارش میدم ممنون	HAPPY	0
4709	چیپس‌ها خیلی مونده بود جلو آفتاب کاملا خراب بود فلفلیاش همونطوری انداختم دور اسنک کچاپ هم همینطور	SAD	1
4710	با توجه به قیمت اصلا طعم برگر جالب نبود	SAD	1
4711	غذا خوب بود. ولی کاملا سرد. همیشه سفارشهام گرم تحویل میشد ولی این سری واقعا سرد بود.	HAPPY	0
4712	keyfiate ghaza vaghean Aali bood- kheili ham zood resid va ghaza hanoozam dagh bood- tooye tozihat ham neveshte boodam lotfan morgh sokhari ran bashad ke anjamesh dadan- kholase hame chi khoob bood ^^	HAPPY	0
4713	پنیر سفید آمل کاله در حالت عادی درب پلاستیکی برای جلوگیری از خشک شدن پنیر دارد اما محصول ارسال شده فاقد در بود.	HAPPY	0
4714	خوش طعم نبود و بو و طعم شدید روغن کانولا میداد	SAD	1
4715	خسته نباشید ١-نوع پنیر کنافه مطلوب نبود و میبایست از پنیر عکاوی (همان پنیر معروفی ک در کشورهای عربی) استفاده میشه ٢- پیشنهاد میکنم از ریختن شربت بر روی کنافه خودداری کنید وشربت را در ظرفی جداگانه کنار کنافه بگذارید (میزان شیرینی را مصرف کننده تعیین کند) مهمان کویتی داشتم، متاسفانه مطلوب مذاقشان واقع نشد امیدوارم در سفارشات بعدی شاهد کیفیت مطلوبتری باشیم	SAD	1
4716	کیفیت غذاها عالیه. ممنون از شما	HAPPY	0
4717	نبود جنس درخواستی در سوپر مارکت	HAPPY	0
4718	ما دو تا مافین سفارش داده بودیم‌ اما در فاکتور یکی خورده بود و این واقعا سومدیریت اونجارو نشون‌ میده.	SAD	1
4719	خیلی بد مزه و نپخته بود	SAD	1
4720	غذا خوشمزه بود پیک دستکش و ماسک داشت فقط خداکنه دستکشاشو زود ب رود عوض کنه	HAPPY	0
4721	اسنپ اکسپرس ماسک و دستکش داشت	HAPPY	0
4722	خیلی سریع تحویل داده شد اما سرد سرد که امکان خوردن نبود. مث اینکه از دو ساعت قبل اماده کردن که هرکی خرید زد سریع ارسال کنن. پولتونو واسه اینجا دور نریزین	SAD	1
4723	پیتزا خوب بود ولی نان سیر مزه همه چیز میداد به جز سیر	SAD	1
4724	برای اولین بار از چیتر ناراضی بودم. کارد و‌چنگال و نی توی بسته بندی نبود و غذا خیلی سرد رسید.	SAD	1
4725	به نسبت پارسال بی مزه بود، نه عطری نه بویی	SAD	1
4726	سومین بار است که سفارش غذا به رستوران سیب میدهم، دفعات قبل از هر نظر کاملا رضایت داشتم، ولی این دفعه کاملا ناراضی هستم پیتزا کاملا سرد، سوخته و خشک شده است بطوریکه به سختی و جویده میشود. ضمنا با وجود سفارش، سیب زمینی همراه غذا نبود که البته با تماس با رستوران سریعا ارسال شد. با شناختی که از رستوران شما دارم حیف است که اینطور اعتبارتان خدشه دار شود. امیدوارم باز هم بتوانم از غذاهای خوب و با کیفیت شما استفاده کنم.	SAD	1
4727	غذا کاملا سرد رسید. مجبور شدم دوباره گرم کنم. کیفیت پایین غذا نسبت به قیمت. خوراک سفارش دادم. برای هر پرس غذا یک تکه نان گذاشته شده بود. قبلا از این رستوران غذا سفارش داده بودم. ظاهرا یا مدیریت تغییر کرده یا آشپز	SAD	1
4728	لطفا کاهو و خیار شور رو با کباب و جوجه یکجا نریزید	HAPPY	0
4729	ادویه لوبیا پلو اینبار خیلی مناسب نبود	HAPPY	0
4730	پیتزا خوب بود ولی مرغ سوخاری جالب نبود	HAPPY	0
4731	من ساقه طلایی شکلاتی سفارش دادم، اما ساده برایم ارسال شد	SAD	1
4732	ازشون درخواست کردیم که با اسانسور بیان ط۲. وسایل رو گذاشتن و رفتن	SAD	1
4733	پیتزا بسیار بد مزه بود و بنظرم از گوشت و پنیر بسیار بد و نامرغوب به جهت سود بیشتر استفاده کرده بودند.	SAD	1
4734	من به خاطر یه پاکت سیگار کلی سفارش دیگه دادم ولی متاسفانه همون پاکت سیگار که لازم داشتم نفرستادید	SAD	1
4735	خیلی خوشمزه و عالی، کیفیت خوب و حجم زیاد، خودش به تنهایی یه وعده غذای کامله،	HAPPY	0
4736	سریع و خوش طعم!	HAPPY	0
4737	هم به موقع رسید هم خوشمزه بود؛ حجمشم خیلی زیاد بود	HAPPY	0
4738	به توضیحات اضافی سفارش توجه نشده بود	SAD	1
4739	به هیچ وجه راضی نبودم. اصلا کیفیت نداشت.	SAD	1
4740	پیتزا خوشمزه بود، متشکرم	HAPPY	0
4741	۵ تا از تخم مرغ‌ها شکسته بودن	SAD	1
4742	خیلی بی مزه وبی کیفیت بود	SAD	1
4743	مزه نوستالژیک نمیداد من روی بوی سوسیس خیلی حساسم و سوسیسش بو میداد	SAD	1
4744	محتویات داخل نان رفته رفته کمتر میشود و این محسوس است	SAD	1
4745	نیمی از کاهوها پلاسیده بود. ژامبون مشخصا تازه نبود. پنیر نیمی از یه بند انگشت بود و کنجد کمتر از انگشت‌های دست.	SAD	1
4746	خیلی عالی خیلی خوشمزه واقعا بمب بود همیشه همینجوری بمونید	HAPPY	0
4747	سفارش خیلی دیر بدستم رسید	SAD	1
4748	زمان تحویل بیشتر از یک ساعت بود، پیتزا یخ زده بود	SAD	1
4749	دومینوز همیشه عالی بوده و هست. مواد اولیه با کیفیت، طعم خوب، ارسال سریع ممنونم	HAPPY	0
4750	خیلی کیفیت غذا پایین بود و اصلا طعم گوشت نمیده کوبیدش	SAD	1
4751	طعم بیسکوییت مغایرت داشت من شکلاتی سفارش داده بودم که بستش به رنگ قهوه‌ای ولی طعم ساده ارسال کرده بودن که بستش زرد و اصلا قابل استفاده نیست این طعم برام و من تعداد بالا سفارش دادم از روی اعتمادم متاسفم واقعا!!!!	SAD	1
4752	قارچ‌ها خیلی مونده بود در کل بد بود	SAD	1
4753	به عنوان یک رستوران ایتالیایی، اصلا طعم سالاد سزار به خصوص سس آن، به نمونه اصلی خودش شباهتی نداشت. من اصلا راضی نبودم و سفارشمو تکرار نمی‌کنم.	SAD	1
4754	کیفیت غذا اصلا خوب نبود برنج ایرانی نبود	SAD	1
4755	من همیشه از این سوپر مارکت خرید می‌کنم به علت تنوع مناسب کالا‌ها ولی دوبار تا حالا پیش اومده که کالای اشتباه ارسال کردند، امیدوارم در بررسی فاکتور دقت بیشتری کنند.	SAD	1
4756	تن ماهی طبیعت سفارش دادیم اما شیلانه تحویل شد! همچنین شیر دامداران سفارش دادیم پاک تحویل شد!	SAD	1
4757	کیفیت عالی، نحوه ارسال سریع و دقیق ممنون	HAPPY	0
4758	من از مشتری‌های حضوری سوخاری مهدی هستم اما کیفیت سه تیکه اسپایسی طوری بود حالا خمیری داشت و کیفیت که به صورت حضوری میدن نبود.	SAD	1
4759	جوجه بوی بدی میداد اما کوبیده خوب بود	HAPPY	0
4760	ارسال نادرست اجناس و ترغیب کردن مشتری به کالای ارسال شده	SAD	1
4761	بسیار عالی و خوشمزه و تازه	HAPPY	0
4762	بدون هماهنگی به جای جنس ۴۰ هزار تومانی، جنس ۲۰ تومانی ارسال شد و خیلی راحت همون ۴۰ هزار تومن رو در فاکتور نوشتند و حساب کردند و بعد از پیگیری پشتیبانی تازه هزینه واقعی محسابه شد!	SAD	1
4763	راضیم ازتون مرسی با اینکه تو محدوده‌ی اطرافم رستوران پره اما مشتری ثابت شماام	HAPPY	0
4764	واقعا درست کردن یک جوجه چینی باید ۱:۳۰ زمان ببره تازه جوجه چینیش ترد نبود و طعم خوبی نداشت	SAD	1
4765	یک همیرگر ساده با توجه به نزدیکی مسیر ۳۱ دقیقه طول کشید غذا سرد و فاقد سس بود کاملا ناراضی ام دیگه از سیب غذا نخواهم گرفت و بدیگران هم همین توصیه را خواهم کرد	SAD	1
4766	سلام ضمن تبریک سال نو به اسنپ فود عزیز با اینکه سفارش نزدیک سال تحویل بود غذا سر وقت گرم و عالی ارسال شد. طعم غذا و حجم غذا عالی از اسنپ فود و رستوران رفتاری تشکر ویژه همراه با آرزوی سلامتی و شادکامی برای سال جدید	HAPPY	0
4767	کیفیت دیزی خوب بود اما بدلیل بسته بندی و حمل نامناسب ۱/۳ آب گوشت از ظرف دیزی توی کارتون بسته بندی ریخته شده بود	HAPPY	0
4768	غذا سرد ریختم رفت	SAD	1
4769	سفارش من خوراک کباب بود مقدار نان آن بسیار کم بود	SAD	1
4770	اصلا خرید از این رستوران رو توصیه نمیکنم. عکس پیتزا با خود پیتزا زمین تا آسمون فرق داشت. خیلی پیتزای کم ملات و خالی ای بود. یک ساعت طول کشید تا غذا بدستم برسه.	SAD	1
4771	اصلا مزه پیتزا نمیداد. کیفیتش اصلا خوب نبود	SAD	1
4772	کریسپی پوتیتو که همراه غذا بود خیلی بوی نامظبوع روغن سوخته میداد که معلومه است اصلا راضی نیستم و نخوردمش	SAD	1
4773	پیتزا اصلا مواد اولیه مرغوب و با کیفیتی نداشت و یه مزه مونده میداد در ضمن مواد روی پیتزا از نون جدا میشد و پنیر پیتزای بین نون و مواد روی پیتزا خیلیییی کم بود. در کل اصلا خوب نبود. سالاد کلم هم طعمی نداشت و سس اون اصلا مزه نداشت و بی مزه بود. در کل راضی نبودم.	SAD	1
4774	همین کار رو شاید بشه از مغازه محل هم استفاده کرد ولی خرید از سوپرمارکت با منت و تاخیر هست ولی این بدون منت و سریع است	HAPPY	0
4775	کیفیت غذا بسیار پائین و دونرها خیلی تند بود	SAD	1
4776	مثل همیشه عاااالی پیتزا مخلوط وان عااالیه	HAPPY	0
4777	خیلی خوشمزه بود ولی حجمش خیلی کمه.	HAPPY	0
4778	نون برگرش خیلی تازه بود، فقط سرد شده بود وقتی دست من رسید	HAPPY	0
4779	یکی از خوشمزه‌ترین قارچ‌برگرهایی بود که امتحان کردم. ولی سیب‌زمینی متاسفانه سرد بود با اینکه خیلی هم زود رسید غذا ولی سرد بود.	HAPPY	0
4780	پول سس رو میگیرین اما نمیفرستین؟ تو سفارش هم ک زدیم قاشق چنگال باز نفرستادین! پیک‌ هم مسیر ۷ دقیقه‌ای رو ۵۰دقیقه طول داد با وضعی ک خورشت ریخته شده بود توی پاکت!!!!!!	SAD	1
4781	واقعا چرا باید انقد دیر برسه؟!!!!! واقعا ک ناراضیم از این موضوع	SAD	1
4782	بسیار شیرینى مونده وکیفیت پایین بود	SAD	1
4783	ظرف غذا شکسته بود و محتویات آن به داخل نایلون حمل غذا ریخته بود. جنس ظرف غذا نایلونی بود که از نظر بهداشتی نا مناسب است	SAD	1
4784	توقع بهترین کیفیت از پر پروک داشتم من	HAPPY	0
4785	بسیار خوشمزه ولی بسته بندی خیلی ضعیف بصورتی که غذا کاملا سرد بود	HAPPY	0
4786	رفتار پیک فوق العاده مودبانه و خوب بود غذا هم داغ به دستم رسوند	HAPPY	0
4787	خیلی زود رسید عاااالی	HAPPY	0
4788	پیتزاش موادش کم بود سالاد کلمش کشمش داشت که بد بود ولی پیتزاش به طور مثال اندازش بزرگ بود ولی موادش کم بود و من جاهای متعددی سفارش دادم هر جا که مصرف کردم به تناسب کیفیتش بهتر از اینجا بود و نسبت به قیمتش ارزش نداشت.	HAPPY	0
4789	مواد منو داخل ساندویچ نبود. در حد همبرگر شرکتی کیفیت داشت. دیگه نمیخرم، توصیه هم نمیکنم	SAD	1
4790	ممنون از پیتزاهای خوشمزتون. مزه واقعی پیتزا این باید باشه	HAPPY	0
4791	خوب بود ولی عالی نبود ولی نسبت به بقیه عالی بود	HAPPY	0
